"Gene","Insertion.Index","log.likelihood.ratio","essential","non.essential","unclear"
"pgpA",0.142581888,9.8108705185563,FALSE,TRUE,FALSE
"yajO",0.162051282,11.8114767653499,FALSE,TRUE,FALSE
"dxs",0.002147075,-26.2673960949191,TRUE,FALSE,FALSE
"ispA",0.006666667,-18.5047439675409,TRUE,FALSE,FALSE
"xseB",0.065843621,0.151804214172882,FALSE,FALSE,TRUE
"thiI",0.177363699,13.316278288765,FALSE,TRUE,FALSE
"yajL",0.155668359,11.1673502970762,FALSE,TRUE,FALSE
"panE",0.190789474,14.5946817830819,FALSE,TRUE,FALSE
"yajQ",0.162601626,11.8665217341295,FALSE,TRUE,FALSE
"yajR",0.15970696,11.5761384807842,FALSE,TRUE,FALSE
"cyoE",0.198653199,15.3279292039335,FALSE,TRUE,FALSE
"cyoD",0.2,15.4524475833998,FALSE,TRUE,FALSE
"cyoC",0.188617886,14.3902515625226,FALSE,TRUE,FALSE
"cyoB",0.173694779,12.9605567034865,FALSE,TRUE,FALSE
"cyoA",0.273206751,21.8545686677736,FALSE,TRUE,FALSE
"ampG",0.243224932,19.3086595032237,FALSE,TRUE,FALSE
"yajG",0.208981002,16.2753045704715,FALSE,TRUE,FALSE
"bolA",0.254716981,20.2951625892596,FALSE,TRUE,FALSE
"tig",0.172440339,12.8382610705371,FALSE,TRUE,FALSE
"clpP",0.185897436,14.1329124878149,FALSE,TRUE,FALSE
"clpX",0.152156863,10.8083043269811,FALSE,TRUE,FALSE
"lon",0.12866242,8.30637171110708,FALSE,TRUE,FALSE
"hupB",0.19047619,14.5652430321904,FALSE,TRUE,FALSE
"ppiD",0.199786325,15.4327124030077,FALSE,TRUE,FALSE
"ybaV",0.233870968,18.4948463321009,FALSE,TRUE,FALSE
"fadM",0.228070175,17.98490074107,FALSE,TRUE,FALSE
"queC",0.182471264,13.806795196044,FALSE,TRUE,FALSE
"ybaE",0.216343327,16.940688417973,FALSE,TRUE,FALSE
"cof",0.164835165,12.0891459985665,FALSE,TRUE,FALSE
"ybaO",0.202614379,15.6933070476302,FALSE,TRUE,FALSE
"mdlA",0.203045685,15.7329361278837,FALSE,TRUE,FALSE
"mdlB",0.19023569,14.5426315284925,FALSE,TRUE,FALSE
"glnK",0.126843658,8.10440134537423,FALSE,TRUE,FALSE
"amtB",0.164724165,12.0781112135388,FALSE,TRUE,FALSE
"tesB",0.167247387,12.3282168727122,FALSE,TRUE,FALSE
"ybaY",0.197207679,15.1939453542884,FALSE,TRUE,FALSE
"ybaZ",0.161538462,11.7601162594397,FALSE,TRUE,FALSE
"ybaA",0.149717514,10.5568195424846,FALSE,TRUE,FALSE
"ylaB",0.291424887,23.3613456829595,FALSE,TRUE,FALSE
"ylaC",0.201698514,15.6090563528042,FALSE,TRUE,FALSE
"maa",0.375,29.9826258893105,FALSE,TRUE,FALSE
"hha",0.324200913,26.0089563732947,FALSE,TRUE,FALSE
"tomB",0.477333333,37.6438749362328,FALSE,TRUE,FALSE
"acrB",0.208888889,16.2669288598869,FALSE,TRUE,FALSE
"acrA",0.234505863,18.5504089305681,FALSE,TRUE,FALSE
"acrR",0.336419753,26.9778754336113,FALSE,TRUE,FALSE
"mscK",0.197145406,15.1881653820926,FALSE,TRUE,FALSE
"ybaM",0.117283951,7.01948489883245,FALSE,TRUE,FALSE
"priC",0.198863636,15.3474050779136,FALSE,TRUE,FALSE
"ybaN",0.164021164,12.0081542220449,FALSE,TRUE,FALSE
"apt",0.197463768,15.2177077522222,FALSE,TRUE,FALSE
"dnaX",0.005175983,-20.2672671441402,TRUE,FALSE,FALSE
"ybaB",0.172727273,12.8662650248648,FALSE,TRUE,FALSE
"recR",0.196369637,15.1161056319489,FALSE,TRUE,FALSE
"htpG",0.202133333,15.6490724121045,FALSE,TRUE,FALSE
"adk",0.003100775,-23.7795905345769,TRUE,FALSE,FALSE
"hemH",0.007268951,-17.8969110160059,TRUE,FALSE,FALSE
"aes",0.1875,14.2846747500661,FALSE,TRUE,FALSE
"gsk",0.202298851,15.6642968558766,FALSE,TRUE,FALSE
"ybaL",0.208706023,16.250297289076,FALSE,TRUE,FALSE
"fsr",0.162981163,11.9044385421358,FALSE,TRUE,FALSE
"ushA",0.163944344,12.0005023688574,FALSE,TRUE,FALSE
"ybaK",0.147916667,10.3700375229646,FALSE,TRUE,FALSE
"ybaP",0.203773585,15.7997491092624,FALSE,TRUE,FALSE
"ybaQ",0.160818713,11.6879186350413,FALSE,TRUE,FALSE
"copA",0.188822355,14.4095370661023,FALSE,TRUE,FALSE
"glsA",0.211146838,16.4718731850571,FALSE,TRUE,FALSE
"ybaT",0.201082753,15.55233571505,FALSE,TRUE,FALSE
"cueR",0.178921569,13.466459142929,FALSE,TRUE,FALSE
"ybbJ",0.206971678,16.0923057422232,FALSE,TRUE,FALSE
"qmcA",0.235294118,18.6193253322242,FALSE,TRUE,FALSE
"fetA",0.386430678,30.8587274833242,FALSE,TRUE,FALSE
"fetB",0.392307692,31.3068945580892,FALSE,TRUE,FALSE
"ybbN",0.201169591,15.5603385193971,FALSE,TRUE,FALSE
"ybbO",0.181481481,13.7121531611964,FALSE,TRUE,FALSE
"tesA",0.175438596,13.1299896831492,FALSE,TRUE,FALSE
"ybbA",0.209606987,16.3321905552375,FALSE,TRUE,FALSE
"ybbP",0.204140787,15.8334220287323,FALSE,TRUE,FALSE
"rhsD",0.283578603,22.7157677353828,FALSE,TRUE,FALSE
"ybbC",0.143631436,9.92158980037251,FALSE,TRUE,FALSE
"rhsH",0.375706215,30.0369279452233,FALSE,TRUE,FALSE
"ybbD",0.085539715,3.05027241336529,FALSE,FALSE,TRUE
"ylbI",0.688172043,52.5598620088922,FALSE,TRUE,FALSE
"ylbG",0.19858156,15.3212973455979,FALSE,TRUE,FALSE
"mnmH",0.159817352,11.5872520015423,FALSE,TRUE,FALSE
"allS",0.131607335,8.630612328954,FALSE,TRUE,FALSE
"allA",0.15942029,11.5472637110151,FALSE,TRUE,FALSE
"allR",0.204656863,15.8807107345465,FALSE,TRUE,FALSE
"gcl",0.256453423,20.4430206841701,FALSE,TRUE,FALSE
"hyi",0.335907336,26.9374220768556,FALSE,TRUE,FALSE
"glxR",0.364050057,29.1376085888085,FALSE,TRUE,FALSE
"ybbW",0.395876289,31.578299970153,FALSE,TRUE,FALSE
"allB",0.206314244,16.0322952758973,FALSE,TRUE,FALSE
"ybbY",0.335637481,26.916111874719,FALSE,TRUE,FALSE
"glxK",0.253054101,20.1532801917479,FALSE,TRUE,FALSE
"allE",0.463104326,36.6003578824908,FALSE,TRUE,FALSE
"allC",0.40776699,32.4788066811984,FALSE,TRUE,FALSE
"allD",0.322857143,25.901838224137,FALSE,TRUE,FALSE
"fdrA",0.213429257,16.6782697657675,FALSE,TRUE,FALSE
"ylbE",0.180952381,13.6614805944632,FALSE,TRUE,FALSE
"ylbF",0.194852941,14.9749235571512,FALSE,TRUE,FALSE
"ybcF",0.168903803,12.491581860212,FALSE,TRUE,FALSE
"purK",0.18258427,13.8175882946091,FALSE,TRUE,FALSE
"purE",0.154901961,11.0892795854987,FALSE,TRUE,FALSE
"lpxH",0.006915629,-18.2474600511015,TRUE,FALSE,FALSE
"ppiB",0.060606061,-0.706912457153341,FALSE,FALSE,TRUE
"cysS",0,-172.161960178805,TRUE,FALSE,FALSE
"ybcI",0.185823755,14.1259231661128,FALSE,TRUE,FALSE
"ybcJ",0.169014085,12.5024357592493,FALSE,TRUE,FALSE
"folD",0.017301038,-11.5661753328849,TRUE,FALSE,FALSE
"sfmA",0.35359116,28.3249004474451,FALSE,TRUE,FALSE
"sfmC",0.38961039,31.1013917731598,FALSE,TRUE,FALSE
"sfmD",0.425115207,33.7826151827482,FALSE,TRUE,FALSE
"sfmH",0.342479675,27.4551317496935,FALSE,TRUE,FALSE
"sfmF",0.358527132,28.7091506908012,FALSE,TRUE,FALSE
"sfmZ",0.22906793,18.0729117958461,FALSE,TRUE,FALSE
"intD",0.23024055,18.1761871923349,FALSE,TRUE,FALSE
"xisD",0.297297297,23.8413643760883,FALSE,TRUE,FALSE
"exoD",0.222222222,17.466475804331,FALSE,TRUE,FALSE
"peaD",0.217948718,17.084742724361,FALSE,TRUE,FALSE
"renD",0.392156863,31.2954114510009,FALSE,TRUE,FALSE
"insE1",0.316666667,25.4068716685543,FALSE,TRUE,FALSE
"insF1",0.384083045,30.6792774955226,FALSE,TRUE,FALSE
"emrE",0.483483483,38.0930698471328,FALSE,TRUE,FALSE
"ybcK",0.080550098,2.3569796274988,FALSE,FALSE,TRUE
"ybcL",0.483695652,38.1085469977003,FALSE,TRUE,FALSE
"ybcM",0.266917293,21.3277406869217,FALSE,TRUE,FALSE
"ylcH",0.490196078,38.5821238058569,FALSE,TRUE,FALSE
"ybcN",0.293859649,23.5606862687751,FALSE,TRUE,FALSE
"ninE",0.239766082,19.0089141243301,FALSE,TRUE,FALSE
"ybcO",0.209621993,16.3335534903367,FALSE,TRUE,FALSE
"rusA",0.247933884,19.7145959468484,FALSE,TRUE,FALSE
"ylcG",0.375886525,30.0507885345796,FALSE,TRUE,FALSE
"quuD",0.419270833,33.3446568917686,FALSE,TRUE,FALSE
"nmpC",0.388888889,31.0463682919426,FALSE,TRUE,FALSE
"insH1",0.403146509,32.1295750414774,FALSE,TRUE,FALSE
"essD",0.546296296,42.6238653007027,FALSE,TRUE,FALSE
"rrrD",0.47188755,37.2452097678626,FALSE,TRUE,FALSE
"rzpD",0.435064935,34.5253572288619,FALSE,TRUE,FALSE
"rzoD",0.464480874,36.7015770588873,FALSE,TRUE,FALSE
"borD",0.482993197,38.057299944155,FALSE,TRUE,FALSE
"ybcV",0.111922141,6.39215725191963,FALSE,TRUE,FALSE
"ybcW",0.599033816,46.3591466755154,FALSE,TRUE,FALSE
"ylcI",0.358974359,28.743903468428,FALSE,TRUE,FALSE
"nohD",0.19047619,14.5652430321904,FALSE,TRUE,FALSE
"aaaD",0.220064725,17.2740679700896,FALSE,TRUE,FALSE
"tfaD",0.214611872,16.7849137396762,FALSE,TRUE,FALSE
"ybcY",0.359208524,28.7620956883004,FALSE,TRUE,FALSE
"tfaX",0.50273224,39.4921646485481,FALSE,TRUE,FALSE
"appY",0.065333333,0.0700949753070191,FALSE,FALSE,TRUE
"ompT",0.487421384,38.3801225880061,FALSE,TRUE,FALSE
"envY",0.311023622,24.953475230042,FALSE,TRUE,FALSE
"ybcH",0.161616162,11.7679024290665,FALSE,TRUE,FALSE
"nfrA",0.201816347,15.6199034645986,FALSE,TRUE,FALSE
"nfrB",0.193476318,14.846433404184,FALSE,TRUE,FALSE
"cusS",0.165627166,12.1677939613448,FALSE,TRUE,FALSE
"cusR",0.160818713,11.6879186350413,FALSE,TRUE,FALSE
"cusC",0.355895197,28.5044208987861,FALSE,TRUE,FALSE
"cusF",0.525525526,41.1364008017479,FALSE,TRUE,FALSE
"cusB",0.229575163,18.1176061673875,FALSE,TRUE,FALSE
"cusA",0.165394402,12.1446955902272,FALSE,TRUE,FALSE
"pheP",0.185185185,14.0653052651641,FALSE,TRUE,FALSE
"ybdG",0.499198718,39.2360801172811,FALSE,TRUE,FALSE
"nfsB",0.233944954,18.501323693636,FALSE,TRUE,FALSE
"ybdF",0.165311653,12.1364808257777,FALSE,TRUE,FALSE
"ybdJ",0.172690763,12.8627027660277,FALSE,TRUE,FALSE
"ybdK",0.183199285,13.8762834679057,FALSE,TRUE,FALSE
"hokE",0.326797386,26.2156121815609,FALSE,TRUE,FALSE
"insL1",0.266846361,21.3217785387776,FALSE,TRUE,FALSE
"entD",0.164251208,12.0310596716317,FALSE,TRUE,FALSE
"fepA",0.18875502,14.4031868904318,FALSE,TRUE,FALSE
"fes",0.133000831,8.78287510020231,FALSE,TRUE,FALSE
"ybdZ",0.214611872,16.7849137396762,FALSE,TRUE,FALSE
"entF",0.185986605,14.1413695993024,FALSE,TRUE,FALSE
"fepE",0.299823633,24.0470704083898,FALSE,TRUE,FALSE
"fepC",0.120098039,7.34311434464441,FALSE,TRUE,FALSE
"fepG",0.128902316,8.33291225692074,FALSE,TRUE,FALSE
"fepD",0.132338308,8.71057486042986,FALSE,TRUE,FALSE
"entS",0.175059952,13.093255823115,FALSE,TRUE,FALSE
"fepB",0.113897597,6.62497611108683,FALSE,TRUE,FALSE
"entC",0.19047619,14.5652430321904,FALSE,TRUE,FALSE
"entE",0.170080695,12.6072661835023,FALSE,TRUE,FALSE
"entB",0.173659674,12.9571390252154,FALSE,TRUE,FALSE
"entA",0.179384203,13.5109607374767,FALSE,TRUE,FALSE
"entH",0.188405797,14.3702391274045,FALSE,TRUE,FALSE
"cstA",0.196581197,15.1357672536325,FALSE,TRUE,FALSE
"ybdD",0.095959596,4.4282036469761,FALSE,TRUE,FALSE
"ybdH",0.182736455,13.8321193397728,FALSE,TRUE,FALSE
"ybdL",0.183462532,13.9013841527003,FALSE,TRUE,FALSE
"ybdM",0.203174603,15.7447755186579,FALSE,TRUE,FALSE
"ybdN",0.244881245,19.4517202256993,FALSE,TRUE,FALSE
"ybdO",0.180509413,13.6190135159107,FALSE,TRUE,FALSE
"dsbG",0.267737617,21.3966586673256,FALSE,TRUE,FALSE
"ahpC",0.134751773,8.97316716462096,FALSE,TRUE,FALSE
"ahpF",0.176245211,13.2081402547892,FALSE,TRUE,FALSE
"uspG",0.291375291,23.3572803511358,FALSE,TRUE,FALSE
"ybdR",0.246973366,19.6319909592187,FALSE,TRUE,FALSE
"rnk",0.187347932,14.270294844143,FALSE,TRUE,FALSE
"rna",0.167286245,12.3320566477869,FALSE,TRUE,FALSE
"citT",0.183743169,13.9281279818437,FALSE,TRUE,FALSE
"citG",0.194539249,14.9456736354645,FALSE,TRUE,FALSE
"citX",0.168478261,12.4496737623695,FALSE,TRUE,FALSE
"citF",0.171559035,12.7521334876159,FALSE,TRUE,FALSE
"citE",0.169416942,12.5420608353371,FALSE,TRUE,FALSE
"citD",0.178451178,13.421166043065,FALSE,TRUE,FALSE
"citC",0.246458924,19.5877076167039,FALSE,TRUE,FALSE
"citA",0.238698011,18.9160782969669,FALSE,TRUE,FALSE
"citB",0.333333333,26.7339805811491,FALSE,TRUE,FALSE
"dcuC",0.282828283,22.6537718182957,FALSE,TRUE,FALSE
"pagP",0.265597148,21.2166998377594,FALSE,TRUE,FALSE
"cspE",0.119047619,7.22274667365742,FALSE,TRUE,FALSE
"flc",0.1484375,10.4241575273493,FALSE,TRUE,FALSE
"ybeM",0.159695817,11.5750165032881,FALSE,TRUE,FALSE
"tatE",0.18627451,14.1686651812626,FALSE,TRUE,FALSE
"lipA",0.011387164,-14.6835645890506,TRUE,FALSE,FALSE
"ybeF",0.313417191,25.1460504889124,FALSE,TRUE,FALSE
"lipB",0.091900312,3.90170099830452,FALSE,TRUE,FALSE
"ybeD",0.053030303,-2.03921448726061,FALSE,FALSE,TRUE
"dacA",0.137788779,9.30059616345104,FALSE,TRUE,FALSE
"rlpA",0.179063361,13.4801030594054,FALSE,TRUE,FALSE
"mrdB",0.004492363,-21.244789090464,TRUE,FALSE,FALSE
"mrdA",0.005257624,-20.1589054568032,TRUE,FALSE,FALSE
"rlmH",0.108974359,6.04088908909639,FALSE,TRUE,FALSE
"rsfS",0.128930818,8.33606400991563,FALSE,TRUE,FALSE
"cobC",0.169934641,12.5929268955768,FALSE,TRUE,FALSE
"nadD",0.014018692,-13.1523261840983,TRUE,FALSE,FALSE
"holA",0.014534884,-12.8825373066603,TRUE,FALSE,FALSE
"lptE",0.010309278,-15.4052523818678,TRUE,FALSE,FALSE
"leuS",0.001935734,-26.9653580406014,TRUE,FALSE,FALSE
"ybeL",0.188405797,14.3702391274045,FALSE,TRUE,FALSE
"ybeQ",0.293456033,23.5276727323417,FALSE,TRUE,FALSE
"ybeR",0.381355932,30.4705100576738,FALSE,TRUE,FALSE
"djlB",0.393557423,31.402003138492,FALSE,TRUE,FALSE
"ybeT",0.412612613,32.844143180547,FALSE,TRUE,FALSE
"ybeU",0.329096045,26.398215984361,FALSE,TRUE,FALSE
"djlC",0.222451791,17.4869120909121,FALSE,TRUE,FALSE
"hscC",0.247755835,19.6992911703602,FALSE,TRUE,FALSE
"rihA",0.259615385,20.7114857858124,FALSE,TRUE,FALSE
"gltL",0.152892562,10.8838150162428,FALSE,TRUE,FALSE
"gltK",0.155555556,11.1558694879493,FALSE,TRUE,FALSE
"gltJ",0.164642375,12.0699783451654,FALSE,TRUE,FALSE
"gltI",0.127612761,8.18997262397427,FALSE,TRUE,FALSE
"insH1",0.387413963,30.9338157847021,FALSE,TRUE,FALSE
"lnt",0.012995452,-13.7143302067768,TRUE,FALSE,FALSE
"ybeX",0.164960182,12.1015706567433,FALSE,TRUE,FALSE
"ybeY",0.027777778,-7.81327425345066,TRUE,FALSE,FALSE
"ybeZ",0.132564841,8.73531466965539,FALSE,TRUE,FALSE
"miaB",0.190877193,14.6029213858009,FALSE,TRUE,FALSE
"ubiF",0.046768707,-3.24148792174304,FALSE,FALSE,TRUE
"asnB",0.183183183,13.8747476942309,FALSE,TRUE,FALSE
"umpH",0.172642762,12.8580188872782,FALSE,TRUE,FALSE
"nagC",0.165438165,12.149039417162,FALSE,TRUE,FALSE
"nagA",0.153176675,10.9129347360132,FALSE,TRUE,FALSE
"nagB",0.152309613,10.8239949563639,FALSE,TRUE,FALSE
"nagE",0.200308166,15.4808967292318,FALSE,TRUE,FALSE
"glnS",0.004804805,-20.7815003618929,TRUE,FALSE,FALSE
"chiP",0.18336887,13.8924550141833,FALSE,TRUE,FALSE
"chiQ",0.180428135,13.6112171230236,FALSE,TRUE,FALSE
"fur",0.120805369,7.4238816642354,FALSE,TRUE,FALSE
"uof",0.16091954,11.6980404891943,FALSE,TRUE,FALSE
"fldA",0.005649718,-19.6598798588835,TRUE,FALSE,FALSE
"ybfE",0.142857143,9.83994227513561,FALSE,TRUE,FALSE
"ybfF",0.192156863,14.7229648920713,FALSE,TRUE,FALSE
"seqA",0.062271062,-0.428953584715608,FALSE,FALSE,TRUE
"pgm",0.108470445,5.98036356893115,FALSE,TRUE,FALSE
"ybfP",0.476767677,37.6025058114428,FALSE,TRUE,FALSE
"ybfG",0.477726575,37.6726291267299,FALSE,TRUE,FALSE
"ybfI",0.546666667,42.6502998095958,FALSE,TRUE,FALSE
"potE",0.253787879,20.2159235383373,FALSE,TRUE,FALSE
"speF",0.225557071,17.762658604489,FALSE,TRUE,FALSE
"ybfK",0.42248062,33.5853446876556,FALSE,TRUE,FALSE
"kdpE",0.249262537,19.8286972246121,FALSE,TRUE,FALSE
"kdpD",0.176536313,13.2363101860428,FALSE,TRUE,FALSE
"kdpC",0.171029668,12.7003160034451,FALSE,TRUE,FALSE
"kdpB",0.182528062,13.8122202374363,FALSE,TRUE,FALSE
"kdpA",0.189964158,14.5170897277218,FALSE,TRUE,FALSE
"kdpF",0.255555556,20.3666054040495,FALSE,TRUE,FALSE
"ybfA",0.198067633,15.2736961516375,FALSE,TRUE,FALSE
"rhsC",0.265617549,21.2184170583102,FALSE,TRUE,FALSE
"ybfB",0.067278287,0.379419124974172,FALSE,FALSE,TRUE
"rhsO",0.393819855,31.4219665761294,FALSE,TRUE,FALSE
"ybfC",0.073684211,1.36072125987867,FALSE,FALSE,TRUE
"ybfQ",0.05,-2.60804061810681,FALSE,FALSE,TRUE
"ybfL",0.164467898,12.0526235969642,FALSE,TRUE,FALSE
"ybfD",0.206036745,16.0069450785484,FALSE,TRUE,FALSE
"ybgA",0.247058824,19.6393444298558,FALSE,TRUE,FALSE
"phr",0.186751233,14.2138274220715,FALSE,TRUE,FALSE
"dtpD",0.194331984,14.926337968404,FALSE,TRUE,FALSE
"ybgI",0.150537634,10.6415629856513,FALSE,TRUE,FALSE
"ybgJ",0.171993912,12.7946546084593,FALSE,TRUE,FALSE
"ybgK",0.182207931,13.7816346548942,FALSE,TRUE,FALSE
"ybgL",0.152380952,10.8313206881741,FALSE,TRUE,FALSE
"nei",0.143939394,9.95400975677831,FALSE,TRUE,FALSE
"abrB",0.203438395,15.7689929824607,FALSE,TRUE,FALSE
"ybgO",0.237288136,18.7933301583272,FALSE,TRUE,FALSE
"ybgP",0.174211248,13.0108068268242,FALSE,TRUE,FALSE
"ybgQ",0.241421569,19.1525486657031,FALSE,TRUE,FALSE
"ybgD",0.569664903,44.2859651736889,FALSE,TRUE,FALSE
"gltA",0.179127726,13.486295203873,FALSE,TRUE,FALSE
"sdhC",0.079487179,2.2061122686173,FALSE,FALSE,TRUE
"sdhD",0.109195402,6.06739403515316,FALSE,TRUE,FALSE
"sdhA",0.110356537,6.20618140946406,FALSE,TRUE,FALSE
"sdhB",0.094839609,4.28416405710474,FALSE,TRUE,FALSE
"sucA",0.036045682,-5.59972835128395,TRUE,FALSE,FALSE
"sucB",0.031198686,-6.8422689673104,TRUE,FALSE,FALSE
"sucC",0.134532991,8.94945163454,FALSE,TRUE,FALSE
"sucD",0.140229885,9.56144253283767,FALSE,TRUE,FALSE
"mngR",0.18395574,13.9483750605062,FALSE,TRUE,FALSE
"mngA",0.178553364,13.4310092479497,FALSE,TRUE,FALSE
"mngB",0.276765376,22.1510885310665,FALSE,TRUE,FALSE
"cydA",0.019120459,-10.7969001682638,TRUE,FALSE,FALSE
"cydB",0.028947368,-7.47113609903143,TRUE,FALSE,FALSE
"cydX",0.043859649,-3.83871020951726,TRUE,FALSE,FALSE
"ybgE",0.108843537,6.0251895991479,FALSE,TRUE,FALSE
"ybgC",0.222222222,17.466475804331,FALSE,TRUE,FALSE
"tolQ",0.124098124,7.7969254684661,FALSE,TRUE,FALSE
"tolR",0.181818182,13.7443701403564,FALSE,TRUE,FALSE
"tolA",0.116903633,6.97545892181452,FALSE,TRUE,FALSE
"tolB",0.168600155,12.4616823936839,FALSE,TRUE,FALSE
"pal",0.151340996,10.724384444493,FALSE,TRUE,FALSE
"ybgF",0.169191919,12.51993216137,FALSE,TRUE,FALSE
"nadA",0.141762452,9.72417738988828,FALSE,TRUE,FALSE
"pnuC",0.191666667,14.6770153792332,FALSE,TRUE,FALSE
"zitB",0.18895966,14.4224833110351,FALSE,TRUE,FALSE
"ybgS",0.25984252,20.7307325288651,FALSE,TRUE,FALSE
"aroG",0.157644824,11.3679508436617,FALSE,TRUE,FALSE
"gpmA",0.156706507,11.2728479814396,FALSE,TRUE,FALSE
"galM",0.16426513,12.032445466503,FALSE,TRUE,FALSE
"galK",0.170583116,12.6565556669468,FALSE,TRUE,FALSE
"galT",0.157593123,11.3627168291909,FALSE,TRUE,FALSE
"galE",0.147492625,10.325914575503,FALSE,TRUE,FALSE
"modF",0.170400543,12.6386511902001,FALSE,TRUE,FALSE
"modE",0.159695817,11.5750165032881,FALSE,TRUE,FALSE
"acrZ",0.133333333,8.81909863076113,FALSE,TRUE,FALSE
"modA",0.147286822,10.3044804164234,FALSE,TRUE,FALSE
"modB",0.166666667,12.2707900639452,FALSE,TRUE,FALSE
"modC",0.152030217,10.7952900715671,FALSE,TRUE,FALSE
"ybhA",0.162393162,11.8456802741783,FALSE,TRUE,FALSE
"pgl",0.165662651,12.1713141721701,FALSE,TRUE,FALSE
"ybhD",0.219077568,17.1858210146298,FALSE,TRUE,FALSE
"ybhH",0.411206078,32.7381921867852,FALSE,TRUE,FALSE
"ybhI",0.435843794,34.5833505506492,FALSE,TRUE,FALSE
"ybhJ",0.216180371,16.9260458418897,FALSE,TRUE,FALSE
"ybhC",0.212616822,16.6048897426176,FALSE,TRUE,FALSE
"ybhB",0.153039832,10.8989120717417,FALSE,TRUE,FALSE
"bioA",0.170542636,12.6525865491087,FALSE,TRUE,FALSE
"bioB",0.153698367,10.9663455478695,FALSE,TRUE,FALSE
"bioF",0.161904762,11.7968091130999,FALSE,TRUE,FALSE
"bioC",0.215608466,16.8746269590909,FALSE,TRUE,FALSE
"bioD",0.203539823,15.77830163318,FALSE,TRUE,FALSE
"uvrB",0.166666667,12.2707900639452,FALSE,TRUE,FALSE
"ybhK",0.179317932,13.5045887162622,FALSE,TRUE,FALSE
"moaA",0.17979798,13.5507254091921,FALSE,TRUE,FALSE
"moaB",0.150097466,10.5961047340963,FALSE,TRUE,FALSE
"moaC",0.164609053,12.0666644716894,FALSE,TRUE,FALSE
"moaD",0.142276423,9.77857919208145,FALSE,TRUE,FALSE
"moaE",0.187637969,14.2977176567025,FALSE,TRUE,FALSE
"ybhL",0.292198582,23.4247398808946,FALSE,TRUE,FALSE
"ybhM",0.281512605,22.5449501078869,FALSE,TRUE,FALSE
"ybhN",0.187042842,14.2414316697786,FALSE,TRUE,FALSE
"clsB",0.156199678,11.2213799978098,FALSE,TRUE,FALSE
"ybhP",0.125984252,8.0084950058942,FALSE,TRUE,FALSE
"ybhQ",0.192214112,14.7283284312613,FALSE,TRUE,FALSE
"ybhR",0.158988257,11.503706853313,FALSE,TRUE,FALSE
"ybhS",0.164902998,12.095887968242,FALSE,TRUE,FALSE
"ybhF",0.158318941,11.4361309625712,FALSE,TRUE,FALSE
"ybhG",0.188188188,14.3496971197179,FALSE,TRUE,FALSE
"ybiH",0.169642857,12.564265488968,FALSE,TRUE,FALSE
"rhlE",0.154578755,11.0563070892481,FALSE,TRUE,FALSE
"ybiA",0.118012422,7.10361957027581,FALSE,TRUE,FALSE
"dinG",0.143654114,9.92397823873828,FALSE,TRUE,FALSE
"ybiB",0.163032191,11.9095336427106,FALSE,TRUE,FALSE
"ybiC",0.14732965,10.3089419691229,FALSE,TRUE,FALSE
"ybiJ",0.134099617,8.90242305918898,FALSE,TRUE,FALSE
"ybiI",0.157303371,11.3333702391901,FALSE,TRUE,FALSE
"ybiX",0.163716814,11.9778301327926,FALSE,TRUE,FALSE
"fiu",0.156811213,11.2834721333008,FALSE,TRUE,FALSE
"mcbA",0.126436782,8.05903368270548,FALSE,TRUE,FALSE
"rlmF",0.163969795,12.0030376418238,FALSE,TRUE,FALSE
"ybiO",0.152740341,10.8682039695872,FALSE,TRUE,FALSE
"glnQ",0.146611342,10.2340389539553,FALSE,TRUE,FALSE
"glnP",0.195454545,15.0309716471695,FALSE,TRUE,FALSE
"glnH",0.140562249,9.59680094104313,FALSE,TRUE,FALSE
"dps",0.21031746,16.3966828714456,FALSE,TRUE,FALSE
"rhtA",0.226351351,17.83298731765,FALSE,TRUE,FALSE
"ompX",0.176356589,13.2189204284548,FALSE,TRUE,FALSE
"ybiP",0.219065657,17.1847554124893,FALSE,TRUE,FALSE
"mntS",0.162790698,11.8854150502679,FALSE,TRUE,FALSE
"mntR",0.145299145,10.0967958668902,FALSE,TRUE,FALSE
"ybiR",0.186773905,14.2159741731483,FALSE,TRUE,FALSE
"ldtB",0.193268187,14.8269780104077,FALSE,TRUE,FALSE
"ybiT",0.156936598,11.2961906308815,FALSE,TRUE,FALSE
"ybiU",0.197472354,15.2185042508729,FALSE,TRUE,FALSE
"ybiV",0.140931373,9.63602670823137,FALSE,TRUE,FALSE
"ybiW",0.186600904,14.1995907034019,FALSE,TRUE,FALSE
"ybiY",0.171111111,12.70829222739,FALSE,TRUE,FALSE
"fsaA",0.156862745,11.2886998220485,FALSE,TRUE,FALSE
"moeB",0.209333333,16.3073297028965,FALSE,TRUE,FALSE
"moeA",0.17961165,13.5328231257115,FALSE,TRUE,FALSE
"iaaA",0.191511387,14.6624508811288,FALSE,TRUE,FALSE
"gsiA",0.170405983,12.6391847870533,FALSE,TRUE,FALSE
"gsiB",0.160493827,11.6552861679999,FALSE,TRUE,FALSE
"gsiC",0.179153094,13.488735462024,FALSE,TRUE,FALSE
"gsiD",0.201754386,15.6141999286721,FALSE,TRUE,FALSE
"yliE",0.271604938,21.7207342029713,FALSE,TRUE,FALSE
"yliF",0.371708051,29.7291914158051,FALSE,TRUE,FALSE
"rimO",0.187028658,14.2400893585013,FALSE,TRUE,FALSE
